,Listing Type,Property Type,Building Type,City,Locality,Area,Rent,Furnishing Status,Number of Rooms,Number of Bathroom,Covered Parking,View,Floor Number,Tower/Block,Additional Rooms,Security Deposit,Available From,Age of Property (Years),Unit No,Total Floor Count,Balcony,Open/Uncovered Parking,Deposit amount,crime,hospital
2137,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,1595 Sq.Ft. (Saleable Area),"38,000",Furnished,3,2,1,Community View,15,5,,Other,Immediately,4-Feb,,26,Individual,,200000,no,no
2138,Rent,Residential,Apartment,Bangalore,Doddanekundi,650 Sq.Ft. (Built-up Area),"13,000",Furnished,1,2,1,Road View,7,"Tower7, block D","Pooja Room,Study Room,Extra Room",One Month,Immediately,7-May,,13,Room-attached,1,,no,no
2139,Rent,Residential,Apartment,Bangalore,Varthur,1697 Sq.Ft. (Saleable Area),"75,000",Furnished,3,4,1,,,,,Other,Immediately,,,,Connected,,400000,no,no
2140,Rent,Residential,Apartment,Bangalore,Electronic City Phase I,991 Sq.Ft. (Saleable Area),"36,000",Semi-Furnished,2,2,1,Garden View,15,B,,Other,Immediately,0-1,1503,22,Connected,,180000,no,no
2141,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,2400 Sq.Ft. (Built-up Area),"60,000",Semi-Furnished,3,2,2,Garden View,1,A,,Two Month,Immediately,0-1,1,28,Individual,1,,no,no
2142,Rent,Residential,Independent House,Bangalore,Hegde Nagar,1200 Sq.Ft. (Built-up Area),"15,000",Semi-Furnished,2,2,1,Road View,,,Extra Room,Other,Immediately,4-Feb,201,3,Individual,,60000,no,no
2143,Rent,Residential,Apartment,Bangalore,Hebbal,1650 Sq.Ft. (Built-up Area),"75,000",Furnished,3,3,1,Park View,14,5,Extra Room,Other,Immediately,0-1,,17,Connected,1,500000,no,no
2144,Rent,Residential,Apartment,Bangalore,Kanakapura Road,1314 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,3,3,1,,10,,Pooja Room,Other,Immediately,0-1,,,Connected,,200000,no,no
2145,Rent,Commercial,Office Space,Bangalore,Indiranagar,3500 Sq.Ft. (Built-up Area),1.75 L,Unfurnished,,,2,Community View,1,1,,Other,,7-May,1,,Individual,2,10 months,no,yes
2146,Rent,Residential,Apartment,Bangalore,Panathur,1012 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,2,2,1,,,,,Other,Immediately,,,,Connected,,6 months,no,no
2147,Rent,Residential,Apartment,Bangalore,Varthur,1697 Sq.Ft. (Built-up Area),"65,000",Unfurnished,3,3,2,Garden View,1,A,Extra Room,One Month,Immediately,4-Feb,1,20,Individual,1,,no,no
2148,Rent,Residential,Apartment,Bangalore,Kannur,2201 Sq.Ft. (Saleable Area),"50,000",Semi-Furnished,3,4,1,Garden View,5,A,,Other,Immediately,,502,25,Connected,,200000,no,no
2149,Rent,Residential,Apartment,Bangalore,Doddaballapura Road,1362 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,2,1,Garden View,15,10,,Other,Immediately,4-Feb,1,19,Individual,,200000,no,no
2150,Rent,Residential,Apartment,Bangalore,Varthur,1550 Sq.Ft. (Built-up Area),"48,500",Semi-Furnished,3,3,2,Garden View,1,3,Pooja Room,Other,Immediately,0-1,,25,Connected,1,200000,no,no
2151,Rent,Residential,Apartment,Bangalore,Panathur,1205 Sq.Ft. (Saleable Area),"50,000",Semi-Furnished,,,1,Garden View,12,C,Pooja Room,Other,Immediately,4-Feb,,33,Connected,,400000,no,no
2152,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,2800 Sq.Ft. (Built-up Area),"80,000",Semi-Furnished,4,4,1,Road View,1,,Pooja Room,Other,Immediately,0-1,1,1,Connected,1,400000,no,no
2153,Rent,Residential,Apartment,Bangalore,Varthur,1750 Sq.Ft. (Built-up Area),"72,000",Semi-Furnished,3,3,1,Garden View,15,A,,Other,Immediately,4-Feb,,26,Individual,1,250000,no,no
2154,Rent,Residential,Apartment,Bangalore,Hebbal,1645 Sq.Ft. (Built-up Area),"70,000",Furnished,3,3,1,Road View,14,4,,Other,Immediately,7-May,123,20,"Connected,Room-attached",,5 months rent,no,no
2155,Rent,Residential,Apartment,Bangalore,Hebbal,1450 Sq.Ft. (Built-up Area),"70,000",Furnished,,,1,Community View,9,c,,Other,Later,4-Feb,,12,Connected,1,400000,no,no
2156,Rent,Residential,Apartment,Bangalore,Tumkur Road,1111 Sq.Ft. (Saleable Area),"25,000",Semi-Furnished,2,2,1,Pool View,23,3,,,,0-1,,23,Connected,1,,no,no
2157,Rent,Residential,Apartment,Bangalore,Tumkur Road,1111 Sq.Ft. (Saleable Area),"32,000",Semi-Furnished,2,2,1,Garden View,22,B2 T2,Pooja Room,Other,Immediately,0-1,23228,30,Connected,,6 months rent,no,no
2158,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,1200 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2.5,3,2,,,,,,Immediately,4-Feb,,,"Connected,Individual",,,no,no
2159,Rent,Commercial,Warehouse,Bangalore,Rampura,15000 Sq.Ft. (Built-up Area),2.54 L,,,,1,,,,,Other,,0-1,1,,,1,1800000,no,no
2160,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,1400 Sq.Ft. (Built-up Area),"38,000",Semi-Furnished,2.5,,,Community View,9,J,,Other,Immediately,,J906,32,,,150000,no,no
2161,Rent,Residential,Apartment,Bangalore,Tumkur Road,1111 Sq.Ft. (Saleable Area),"30,000",Semi-Furnished,2,,,,,,,Other,Immediately,,,,,,150000,no,no
2162,Rent,Residential,Apartment,Bangalore,Harlur,1700 Sq.Ft. (Built-up Area),"85,000",Semi-Furnished,3,3,1,,,,,Other,Later,4-Feb,1,,Connected,,600000,no,no
2163,Rent,Commercial,Office Space,Bangalore,Indiranagar,2500 Sq.Ft. (Built-up Area),2.5 L,Unfurnished,,,1,Community View,2,1,,Other,,0-1,1,,Individual,1,10 months,no,yes
2164,Rent,Residential,Apartment,Bangalore,Yelahanka,1350 Sq.Ft. (Built-up Area),"35,000",Semi-Furnished,2.5,2,1,Garden View,2,3,Pooja Room,Other,Immediately,4-Feb,,14,Connected,,200000,no,no
2165,Rent,Residential,Apartment,Bangalore,Hennur,1450 Sq.Ft. (Carpet Area),"45,000",Semi-Furnished,,,1,Garden View,5,D,,Other,Immediately,4-Feb,,16,Room-attached,1,200000,no,no
2166,Rent,Residential,Apartment,Bangalore,Varthur,1950 Sq.Ft. (Built-up Area),"97,000",Furnished,3.5,3,1,Garden View,26,A,,Other,Immediately,4-Feb,,30,Individual,1,500000,no,no
2167,Rent,Residential,Apartment,Bangalore,Thanisandra,2502 Sq.Ft. (Saleable Area),"85,000",Furnished,,3,1,Park View,12,5,Extra Room,Other,Immediately,0-1,,26,Connected,1,500000,no,no
2168,Rent,Residential,Apartment,Bangalore,Gunjur Palya,1635 Sq.Ft. (Carpet Area),"53,000",Semi-Furnished,,3,1,Garden View,10th,B block,"Pooja Room,Study Room",Other,Immediately,0-1,1,24,Room-attached,1,220000,no,no
2169,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,2100 Sq.Ft. (Built-up Area),"70,000",Furnished,3,3,1,Road View,1,,Pooja Room,Other,Immediately,0-1,1,1,"Connected,Individual,Room-attached",1,400000,no,no
2170,Rent,Residential,Apartment,Bangalore,Doddaballapura Road,1705 Sq.Ft. (undefined),"70,000",,,,,,,,,,,,,,,,,no,no
2171,Rent,Residential,Apartment,Bangalore,Harlur,1200 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2,2,2,,1st,,,Other,Later,4-Feb,,,Connected,1,200000,no,no
2172,Rent,Residential,Apartment,Bangalore,Hennur,1155 Sq.Ft. (Saleable Area),"40,000",Furnished,2,2,1,Garden View,3,m,,Other,Immediately,4-Feb,,19,Connected,,250000,no,no
2173,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,1700 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,3,3,1,Garden View,13,a,,Other,Immediately,4-Feb,654,24,Connected,,250000,no,no
2174,Rent,Residential,Apartment,Bangalore,Yelahanka,2200 Sq.Ft. (Built-up Area),,Semi-Furnished,3.5,3,2,,,,"Pooja Room,Servant Room",Other,Immediately,0-1,,,,,6 months,no,no
2175,Rent,Residential,Apartment,Bangalore,Kanakapura Road,1314 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,,,1,Garden View,8,9,Pooja Room,Other,Immediately,4-Feb,8,14,Connected,1,200000,no,no
2176,Rent,Commercial,Warehouse,Bangalore,Rampura,15000 Sq.Ft. (Built-up Area),2.54 L,,,,1,,,,,Other,,0-1,3,,,1,1600000,no,no
2177,Rent,Commercial,Office Space,Bangalore,Domlur,1600 Sq.Ft. (Built-up Area),3.5 L,Unfurnished,,,1,Community View,1,1,,Other,,0-1,1,,Individual,1,10 month,no,yes
2178,Rent,Residential,Apartment,Bangalore,Ramagondanahalli,1151 Sq.Ft. (Saleable Area),"57,000",Furnished,,2,1,Garden View,13,G,,Other,Immediately,4-Feb,,17,Individual,1,300000,no,no
2179,Rent,Residential,Apartment,Bangalore,Electronic City Phase I,957 Sq.Ft. (Saleable Area),"38,000",Semi-Furnished,2,2,1,Park View,12,D,,Other,Later,0-1,F2103,21,Connected,1,200000,no,no
2180,Rent,Residential,Apartment,Bangalore,Jakkur,950 Sq.Ft. (Built-up Area),"25,000",Semi-Furnished,2,2,1,Garden View,8,D,Pooja Room,Other,Immediately,4-Feb,,9,Connected,,200000,no,no
2181,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,1200 Sq.Ft. (Built-up Area),"32,000",Semi-Furnished,2,2,2,,,,,Other,,4-Feb,,,Connected,,120000,no,no
2182,Rent,Residential,Apartment,Bangalore,Varthur,1665 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,,3,2,Garden View,12,b,Pooja Room,Other,Immediately,4-Feb,2,26,Connected,1,200000,no,no
2183,Rent,Residential,Apartment,Bangalore,Tumkur Road,1111 Sq.Ft. (Saleable Area),"25,000",Semi-Furnished,2,2,1,,15,2,,Other,,0-1,,15,Connected,2,150000,no,no
2184,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,2500 Sq.Ft. (Built-up Area),"60,000",Semi-Furnished,4,3,1,Road View,1,,Pooja Room,Other,Immediately,0-1,1,1,"Connected,Individual,Room-attached",,300000,no,no
2185,Rent,Residential,Apartment,Bangalore,Essel Gardens,954 Sq.Ft. (Saleable Area),"12,000",Semi-Furnished,2,1,1,Road View,0,1,,Other,Immediately,4-Feb,40,3,Connected,2,60000,no,no
2186,Rent,Residential,Apartment,Bangalore,Hebbal,1450 Sq.Ft. (Built-up Area),"50,000",Semi-Furnished,2.5,2,1,Road View,12,5,Extra Room,Other,Later,0-1,,18,Connected,1,300000,no,no
2187,Rent,Commercial,Shop,Bangalore,Nagadevanahalli,1200 Sq.Ft. (Built-up Area),"30,000",Unfurnished,,,1,,1,,,Other,,0-1,1,,,6,300000,no,no
2188,Rent,Residential,Apartment,Bangalore,Thanisandra Main Road,1165 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,2,1,Garden View,12,a,Pooja Room,Other,Immediately,0-1,1,11,Connected,1,200000,no,no
2189,Rent,Residential,Apartment,Bangalore,Hebbal,1645 Sq.Ft. (Built-up Area),"65,000",Semi-Furnished,3,3,1,Community View,,,Study Room,Other,Immediately,4-Feb,,,Individual,,Six months,no,no
2190,Rent,Residential,Apartment,Bangalore,Varthur,1697 Sq.Ft. (Built-up Area),"85,000",Furnished,3,2,1,Garden View,21,,Pooja Room,Two Month,Immediately,4-Feb,,25,Room-attached,,,no,no
2191,Rent,Residential,Apartment,Bangalore,Hennur,1232 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,2,1,Road View,15,A,,Other,Immediately,4-Feb,,19,Individual,,200000,no,no
2192,Rent,Residential,Apartment,Bangalore,Jakkur,760 Sq.Ft. (Saleable Area),"26,000",Semi-Furnished,2,2,1,,,,,Other,Immediately,0-1,,,Connected,1,5 month,no,no
2193,Rent,Residential,Apartment,Bangalore,Jakkur,1900 Sq.Ft. (Built-up Area),"55,000",Semi-Furnished,3,2,2,,,,,,Immediately,4-Feb,,,,,,no,no
2194,Rent,Residential,Apartment,Bangalore,Gunjur Palya,1235 Sq.Ft. (Saleable Area),"42,000",Semi-Furnished,,2,2,Garden View,8,A,Pooja Room,Other,Immediately,4-Feb,1,24,Connected,,130000,no,no
2195,Rent,Residential,Apartment,Bangalore,Jakkur,1450 Sq.Ft. (Built-up Area),"36,000",Furnished,2.5,2,1,Garden View,6,A,,Other,Immediately,4-Feb,,12,Individual,1,300000,no,no
2196,Rent,Residential,Apartment,Bangalore,Dasarahalli,1640 Sq.Ft. (Built-up Area),"32,000",Semi-Furnished,3,2,1,,,,,,Immediately,,,,,,,no,no
2197,Rent,Residential,Apartment,Bangalore,Whitefield,650 Sq.Ft. (Built-up Area),,Furnished,1,2,1,Golf Course,7,"Tower7,block D","Pooja Room,Servant Room,Extra Room",One Month,Immediately,7-May,,13,"Individual,Room-attached",1,,no,no
2198,Rent,Residential,Apartment,Bangalore,Panathur,1012 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,2,2,1,Garden View,1,1,,Other,Immediately,,,1,Connected,,150000,no,no
2199,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,2200 Sq.Ft. (Built-up Area),,Semi-Furnished,4,3,1,Road View,1,,Pooja Room,Other,Immediately,0-1,1,1,"Connected,Individual,Room-attached",,300000,no,no
2200,Rent,Residential,Apartment,Bangalore,Varthur,1346 Sq.Ft. (Built-up Area),"57,000",Semi-Furnished,2.5,2,1,Park View,2,a,Study Room,Other,Later,4-Feb,1,20,Connected,1,180000,no,no
2201,Rent,Residential,Apartment,Bangalore,Vidyaranyapura,1364 Sq.Ft. (Saleable Area),"52,000",Semi-Furnished,3,3,1,Garden View,6,A,Extra Room,Other,Immediately,4-Feb,603,10,Individual,,150000,no,yes
2202,Rent,Commercial,Office Space,Bangalore,Hbr Layout,6650 Sq.Ft. (Built-up Area),4.37 L,Semi-Furnished,,,4,,G,,,Two Month,,,1,,,,,no,no
2203,Rent,Residential,Apartment,Bangalore,Balagere,1200 Sq.Ft. (Built-up Area),"46,000",Semi-Furnished,2,2,1,,,,,Other,Later,4-Feb,1,,Connected,,200000,no,no
2204,Rent,Residential,Apartment,Bangalore,Sarjapur Road,1800 Sq.Ft. (Built-up Area),"55,000",Semi-Furnished,3,3,2,,3rd,,Pooja Room,Other,Immediately,7-May,,,"Connected,Individual",1,275000,no,no
2205,Rent,Residential,Apartment,Bangalore,Hebbal,1980 Sq.Ft. (Built-up Area),1.25 L,Furnished,3.5,3,1,Park View,2,12,Extra Room,Other,Immediately,0-1,,29,Connected,1,1200000,no,no
2206,Rent,Residential,Apartment,Bangalore,Bagalakunte,1111 Sq.Ft. (Saleable Area),"30,000",Semi-Furnished,2,2,1,Community View,4th,,,Other,Immediately,4-Feb,,,"Connected,Room-attached",,150000,no,no
2207,Rent,Residential,Apartment,Bangalore,Whitefield,650 Sq.Ft. (Built-up Area),"14,000",Furnished,1,2,1,Road View,7,"Tower D, block A","Pooja Room,Study Room,Extra Room",One Month,Immediately,7-May,,13,Room-attached,1,,no,no
2208,Rent,Residential,Apartment,Bangalore,Koramangala,700 Sq.Ft. (Built-up Area),"35,000",Furnished,1,1,,,,,,Two Month,Immediately,4-Feb,,,"Connected,Individual",1,,no,yes
2209,Rent,Residential,Apartment,Bangalore,Mahadevpura,1100 Sq.Ft. (Built-up Area),"40,000",Semi-Furnished,2,2,1,Road View,1,A,,Other,Immediately,4-Feb,109,5,Connected,,180000,no,no
2210,Rent,Residential,Apartment,Bangalore,Yelahanka,2800 Sq.Ft. (Built-up Area),"60,000",Semi-Furnished,3,3,1,Garden View,11,4,Servant Room,Other,Immediately,4-Feb,,25,"Connected,Room-attached",,500000,no,no
2211,Rent,Residential,Apartment,Bangalore,Bagalakunte,1058 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,2,1,Road View,16,1,,Other,Immediately,0-1,,30,Connected,,6 months,no,no
2212,Rent,Residential,Independent House,Bangalore,Hegde Nagar,1200 Sq.Ft. (Built-up Area),"15,000",Semi-Furnished,2,1,1,Road View,,,Extra Room,Other,Immediately,4-Feb,101,2,Individual,,60000,no,no
2213,Rent,Residential,Apartment,Bangalore,Kanakapura Road,900 Sq.Ft. (Built-up Area),"30,000",Semi-Furnished,2,2,1,Garden View,8,C,Extra Room,Other,Immediately,4-Feb,1,14,Room-attached,,180000,no,no
2214,Rent,Residential,Apartment,Bangalore,Tumkur Road,1719 Sq.Ft. (Saleable Area),"40,000",Semi-Furnished,3,3,2,Garden View,2,1,Extra Room,,Immediately,0-1,,27,Connected,1,,no,no
2215,Rent,Residential,Apartment,Bangalore,Varthur,1655 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,2,3,2,Garden View,7,G,Pooja Room,Other,Immediately,7-May,2500,25,Individual,1,200000,no,no
2216,Rent,Commercial,Warehouse,Bangalore,Bileshivale,16500 Sq.Ft. (Built-up Area),4.12 L,,,,1,,,,,Other,,0-1,1,,,1,4000000,no,no
2217,Rent,Residential,Apartment,Bangalore,Old Madras Road,2760 Sq.Ft. (Saleable Area),"75,000",Semi-Furnished,3,3,2,Park View,21,A,,Other,Immediately,0-1,,25,"Connected,Room-attached",1,"500,000",no,no
2218,Rent,Residential,Apartment,Bangalore,Hennur,1550 Sq.Ft. (Built-up Area),"40,000",Semi-Furnished,2.5,2,1,Garden View,,e,Study Room,Other,Immediately,4-Feb,E5010,10,"Individual,Room-attached",,250000,no,no
2219,Rent,Commercial,Office Space,Bangalore,Kasturi Nagar,6000 Sq.Ft. (Built-up Area),,Unfurnished,,,6+,,G,,,Two Month,,,1,,,,,no,no
2220,Rent,Residential,Apartment,Bangalore,Thanisandra,1380 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,,,1,Garden View,6,D,,Other,Immediately,0-1,,18,Individual,1,200000,no,no
2221,Rent,Residential,Apartment,Bangalore,Old Madras Road,1530 Sq.Ft. (undefined),"45,000",,,,,,,,,,,,,,,,,no,no
2222,Rent,Residential,Apartment,Bangalore,Hebbal,1600 Sq.Ft. (Built-up Area),"55,000",Semi-Furnished,2.5,3,1,Garden View,14,1,Study Room,Other,Immediately,4-Feb,,19,Individual,,400000,no,no
2223,Rent,Residential,Apartment,Bangalore,Panathur,1205 Sq.Ft. (Saleable Area),"48,000",Semi-Furnished,,,1,Park View,5,5,Extra Room,Other,Later,0-1,,18,Connected,1,200000,no,no
2224,Rent,Residential,Apartment,Bangalore,Doddanekundi,1250 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2,2,1,,3,A,,Other,Later,10-Aug,303,5,Individual,,180000,no,no
2225,Rent,Residential,Apartment,Bangalore,Old Madras Road,1510 Sq.Ft. (Saleable Area),"40,000",Semi-Furnished,,3,1,Garden View,5,5,Pooja Room,Other,Immediately,4-Feb,,15,Connected,,200000,no,no
2226,Rent,Commercial,Office Space,Bangalore,Jayanagar,750 Sq.Ft. (Built-up Area),"35,000",Furnished,,,1,Road View,2nd floor,Indipendent entrence,,Other,,4-Feb,1,,Connected,,10months rent,yes,yes
2227,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,1200 Sq.Ft. (Built-up Area),"36,500",Semi-Furnished,2,2,1,,2nd,,,Other,Later,4-Feb,,,Connected,,150000,no,no
2228,Rent,Residential,Apartment,Bangalore,Narayanapura,1280 Sq.Ft. (Built-up Area),"34,900",Semi-Furnished,2,2,1,Road View,4,A,,Other,Immediately,4-Feb,401,5,Connected,,150000,no,no
2229,Rent,Residential,Apartment,Bangalore,Varthur,1650 Sq.Ft. (Built-up Area),"65,000",Semi-Furnished,3,3,2,Garden View,1,A,Extra Room,Two Month,Immediately,4-Feb,1,22,Individual,2,,no,no
2230,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,1300 Sq.Ft. (Built-up Area),"43,000",Semi-Furnished,2,3,1,Road View,2,,Pooja Room,Other,Immediately,0-1,2,2,Connected,1,200000,no,no
2231,Rent,Residential,Apartment,Bangalore,Bellandur,1450 Sq.Ft. (Built-up Area),"86,000",Semi-Furnished,2.5,1,1,Pool View,G,1,Pooja Room,Other,Immediately,4-Feb,1,23,Connected,,400000,no,no
2232,Rent,Residential,Apartment,Bangalore,Hegde Nagar,1400 Sq.Ft. (Built-up Area),"42,000",Semi-Furnished,2.5,2,1,Beach View,3,a,Study Room,Other,Immediately,4-Feb,,18,Individual,,300000,no,no
2233,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,1200 Sq.Ft. (Built-up Area),"40,000",Semi-Furnished,2,2,1,Road View,1,,Pooja Room,Other,Immediately,0-1,1,1,Connected,1,200000,no,no
2234,Rent,Residential,Apartment,Bangalore,Thanisandra,1030 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,,2,1,Garden View,12,A,,Other,Immediately,4-Feb,,13,Individual,1,200000,no,no
2235,Rent,Commercial,Office Space,Bangalore,Koramangala,1200 Sq.Ft. (Built-up Area),1 L,Unfurnished,,,1,Community View,1,1,,Other,,0-1,1,,Individual,1,10 months,no,yes
2236,Rent,Residential,Apartment,Bangalore,Ramagondanahalli,1151 Sq.Ft. (Saleable Area),"53,000",Furnished,,2,1,Garden View,20,c,Pooja Room,Other,Later,4-Feb,,12,Connected,1,300000,no,no
2237,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,1200 Sq.Ft. (Built-up Area),"35,000",Semi-Furnished,2,2,1,,2nd,,,Other,Immediately,4-Feb,,,,,175000,no,no
2238,Rent,Residential,Apartment,Bangalore,Yelahanka,1118 Sq.Ft. (Saleable Area),"30,000",Semi-Furnished,3,2,1,,,,,Other,,,,,,1,5 month,no,no
2239,Rent,Residential,Apartment,Bangalore,Whitefield,2010 Sq.Ft. (Built-up Area),"60,000",Furnished,3.5,3,1,Lake View,9,8,Extra Room,Other,Later,0-1,9,18,Connected,1,250000,no,no
2240,Rent,Residential,Apartment,Bangalore,Narayanapura,1350 Sq.Ft. (Built-up Area),"40,000",Furnished,2,2,1,Road View,1,A,,Other,Later,4-Feb,102,5,Connected,,200000,no,no
2241,Rent,Residential,Apartment,Bangalore,Bagalakunte,1408 Sq.Ft. (Saleable Area),"40,000",Semi-Furnished,3,3,1,,,,,Other,Immediately,,,,Connected,,6 months,no,no
2242,Rent,Commercial,Warehouse,Bangalore,Soukya Road,75000 Sq.Ft. (Built-up Area),18 L,,,,1,,,,,Other,,0-1,1,,,3,10600000,no,no
2243,Rent,Residential,Apartment,Bangalore,Panathur,1200 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2,2,1,,,,,Other,Later,4-Feb,1,,Connected,,200000,no,no
2244,Rent,Residential,Apartment,Bangalore,Jakkur,1800 Sq.Ft. (Built-up Area),"85,000",Furnished,3,3,1,,,,,,Immediately,4-Feb,,,Connected,,,no,no
2245,Rent,Residential,Builder Floor,Bangalore,Nri Layout,1500 Sq.Ft. (Plot Area),18 L,Semi-Furnished,3,2,1,Road View,,,Pooja Room,,Immediately,7-May,,2,,,,no,no
2246,Rent,Residential,Apartment,Bangalore,Panathur,1205 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,2,2,1,Garden View,8,A,,Other,Immediately,4-Feb,,13,Individual,,270000,no,no
2247,Rent,Commercial,Office Space,Bangalore,Kothanur,4000 Sq.Ft. (Built-up Area),3 L,Semi-Furnished,,,1,,,,,Other,,4-Feb,,,Individual,,3000000,no,no
2248,Rent,Residential,Apartment,Bangalore,Thanisandra,1920 Sq.Ft. (Saleable Area),"55,000",Semi-Furnished,3,3,1,East,8,D,,Other,Immediately,4-Feb,E802,21,,,250000,no,no
2249,Rent,Residential,Apartment,Bangalore,Hennur Road,1900 Sq.Ft. (Built-up Area),"67,000",Furnished,3,3,1,,15,f,,Other,Immediately,4-Feb,6715,22,Connected,,400000,no,no
2250,Rent,Residential,Apartment,Bangalore,Varthur,1400 Sq.Ft. (Built-up Area),"50,000",Semi-Furnished,2.5,2,1,,1,A,,Two Month,Immediately,4-Feb,1,19,,1,,no,no
2251,Rent,Residential,Apartment,Bangalore,Off Hebbal Ring Road,3970 Sq.Ft. (Built-up Area),1.4 L,Semi-Furnished,4,4,2,Lake View,10,,Servant Room,Other,Immediately,4-Feb,,40,Room-attached,,900000,no,no
2252,Rent,Residential,Apartment,Bangalore,Whitefield,650 Sq.Ft. (Built-up Area),"13,000",Furnished,1,2,1,Park View,9,BLOCK D,"Pooja Room,Servant Room,Study Room",One Month,Immediately,4-Feb,4,10,Connected,1,,no,no
2253,Rent,Residential,Apartment,Bangalore,Achit Nagar,2230 Sq.Ft. (Carpet Area),2.75 L,Furnished,4,4,2,Park View,3,1,"Pooja Room,Servant Room",,Immediately,7-May,132,3,Room-attached,2,,no,no
2254,Rent,Residential,Apartment,Bangalore,Hennur,831 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,,2,1,Garden View,4,2,Extra Room,Other,Immediately,0-1,,23,Connected,1,200000,no,no
2255,Rent,Residential,Apartment,Bangalore,Hennur,1500 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2.5,2,1,Garden View,14,D,,Other,Immediately,4-Feb,,18,Individual,1,200000,no,no
2256,Rent,Residential,Apartment,Bangalore,Varthur Road,1667 Sq.Ft. (Saleable Area),"85,000",Furnished,3,3,1,Pool View,2,15,Pooja Room,Other,Immediately,4-Feb,A-206,A,"Connected,Room-attached",,300000,no,no
2257,Rent,Residential,Apartment,Bangalore,Hennur,1200 Sq.Ft. (Built-up Area),"42,000",Semi-Furnished,2,2,2,Road View,2,C,,Other,Immediately,0-1,1,19,Individual,,200000,no,no
